Date,y
5/20/2019,36850
5/20/2019,136400
5/20/2019,66000
5/20/2019,102300
5/20/2019,38500
5/20/2019,341550
5/20/2019,50050
5/20/2019,57750
5/20/2019,9350
5/20/2019,45100
5/20/2019,105050
5/20/2019,64900
5/20/2019,66000
5/20/2019,85800
5/20/2019,22000
5/20/2019,64350
5/20/2019,60500
5/20/2019,19800
5/20/2019,11000
5/20/2019,74800
5/20/2019,61600
5/20/2019,147950
5/20/2019,116050
5/20/2019,113850
5/20/2019,19800
5/20/2019,9350
5/20/2019,141900
5/20/2019,65725
5/20/2019,60500
5/20/2019,166100
5/20/2019,73150
5/20/2019,44000
5/20/2019,72600
5/21/2019,88550
5/21/2019,57750
5/21/2019,11000
5/21/2019,46200
5/21/2019,80850
5/21/2019,94050
5/21/2019,136400
5/21/2019,43450
5/21/2019,60500
5/21/2019,113850
5/21/2019,41250
5/21/2019,182050
5/21/2019,135850
5/21/2019,155100
5/21/2019,62700
5/21/2019,99550
5/21/2019,63250
5/21/2019,11000
5/21/2019,85800
5/21/2019,184250
5/21/2019,25300
5/21/2019,127600
5/21/2019,198000
5/21/2019,44000
5/21/2019,79200
5/21/2019,129800
5/21/2019,45100
5/21/2019,115500
5/21/2019,206250
5/21/2019,63800
5/21/2019,53900
5/21/2019,11000
5/21/2019,38500
5/21/2019,72600
5/21/2019,62700
5/21/2019,9900
5/21/2019,52250
5/21/2019,37950
5/21/2019,121000
5/21/2019,38500
5/21/2019,118800
5/21/2019,166100
5/21/2019,95150
5/21/2019,9350
5/21/2019,29150
5/21/2019,33000
5/21/2019,100650
5/21/2019,205700
5/21/2019,119350
5/21/2019,43450
5/21/2019,136400
5/21/2019,36300
5/21/2019,46200
5/21/2019,51700
5/21/2019,99550
5/21/2019,59950
5/21/2019,22000
5/21/2019,11000
5/21/2019,50600
5/21/2019,44000
5/21/2019,28600
5/21/2019,74250
5/21/2019,24200
5/21/2019,4950
5/22/2019,29150
5/22/2019,34100
5/22/2019,38500
5/22/2019,83050
5/22/2019,20900
5/22/2019,111650
5/22/2019,41800
5/22/2019,190300
5/22/2019,72050
5/22/2019,69300
5/22/2019,196900
5/22/2019,146300
5/22/2019,37950
5/22/2019,48400
5/22/2019,33000
5/22/2019,70400
5/22/2019,57750
5/22/2019,58850
5/22/2019,148500
5/22/2019,66000
5/22/2019,104500
5/22/2019,72600
5/22/2019,50600
5/22/2019,84700
5/22/2019,64900
5/22/2019,23100
5/22/2019,147400
5/22/2019,24750
5/22/2019,74800
5/22/2019,267300
5/22/2019,66550
5/22/2019,22000
5/22/2019,78650
5/22/2019,91850
5/22/2019,45100
5/22/2019,67100
5/22/2019,64900
5/22/2019,11000
5/22/2019,41250
5/22/2019,19250
5/22/2019,62700
5/22/2019,58300
5/22/2019,19250
5/22/2019,73700
5/22/2019,70400
5/22/2019,184800
5/22/2019,29150
5/22/2019,166100
5/22/2019,167750
5/22/2019,195800
5/22/2019,108350
5/22/2019,49500
5/22/2019,20900
5/22/2019,187000
5/22/2019,14850
5/22/2019,78100
5/22/2019,6050
5/22/2019,88550
5/22/2019,88550
5/23/2019,48950
5/23/2019,57750
5/23/2019,153450
5/23/2019,29700
5/23/2019,52250
5/23/2019,46750
5/23/2019,41250
5/23/2019,25850
5/23/2019,52800
5/23/2019,96250
5/23/2019,71500
5/23/2019,55550
5/23/2019,23100
5/23/2019,43450
5/23/2019,33550
5/23/2019,67650
5/23/2019,42900
5/23/2019,144650
5/23/2019,47300
5/23/2019,31350
5/23/2019,42900
5/23/2019,22000
5/23/2019,75900
5/23/2019,290950
5/23/2019,154000
5/23/2019,268950
5/23/2019,36850
5/23/2019,96800
5/23/2019,42900
5/23/2019,22000
5/23/2019,11000
5/23/2019,19250
5/23/2019,61600
5/23/2019,33000
5/23/2019,37400
5/23/2019,60500
5/23/2019,131450
5/23/2019,108900
5/23/2019,98450
5/23/2019,89650
5/23/2019,130900
5/23/2019,41250
5/23/2019,16500
5/23/2019,20900
5/23/2019,125950
5/23/2019,72050
5/23/2019,110000
5/23/2019,29150
5/23/2019,61050
5/23/2019,78100
5/23/2019,46200
5/23/2019,85250
5/23/2019,108900
5/23/2019,119900
5/23/2019,24200
5/23/2019,134750
5/23/2019,147950
5/23/2019,413600
5/23/2019,22000
5/23/2019,47300
5/23/2019,47850
5/23/2019,99000
5/23/2019,22000
5/23/2019,29150
5/23/2019,19250
5/23/2019,42350
5/23/2019,16500
5/23/2019,161700
5/23/2019,25575
5/23/2019,27500
5/23/2019,36850
5/23/2019,105600
5/23/2019,79750
5/23/2019,29150
5/23/2019,15950
5/23/2019,148500
5/24/2019,24750
5/24/2019,93500
5/24/2019,44000
5/24/2019,105600
5/24/2019,22000
5/24/2019,82500
5/24/2019,99000
5/24/2019,9350
5/24/2019,81400
5/24/2019,37950
5/24/2019,37950
5/24/2019,41250
5/24/2019,117700
5/24/2019,46750
5/24/2019,133100
5/24/2019,29700
5/24/2019,43450
5/24/2019,63250
5/24/2019,53900
5/24/2019,144100
5/24/2019,19800
5/24/2019,194150
5/24/2019,126500
5/24/2019,91300
5/24/2019,116050
5/24/2019,283800
5/24/2019,56100
5/24/2019,74800
5/24/2019,81950
5/24/2019,22000
5/24/2019,203500
5/24/2019,96250
5/24/2019,74250
5/24/2019,238150
5/24/2019,45650
5/24/2019,73150
5/24/2019,82500
5/24/2019,38500
5/24/2019,36300
5/24/2019,35750
5/24/2019,102300
5/24/2019,99000
5/24/2019,58300
5/24/2019,108350
5/24/2019,112200
5/24/2019,191950
5/24/2019,24750
5/24/2019,165550
5/24/2019,88000
5/24/2019,31350
5/24/2019,23100
5/24/2019,33000
5/24/2019,192500
5/24/2019,22000
5/24/2019,68750
5/24/2019,29150
5/24/2019,37950
5/24/2019,125950
5/24/2019,249700
5/24/2019,110000
5/24/2019,150700
5/24/2019,165550
5/24/2019,197450
5/24/2019,126500
5/24/2019,86350
5/24/2019,76450
5/24/2019,134750
5/25/2019,26400
5/25/2019,229350
5/25/2019,81400
5/25/2019,74250
5/25/2019,98450
5/25/2019,279950
5/25/2019,141350
5/25/2019,77000
5/25/2019,42900
5/25/2019,86900
5/25/2019,154550
5/25/2019,82500
5/25/2019,333850
5/25/2019,138600
5/25/2019,114950
5/25/2019,59400
5/25/2019,41250
5/25/2019,252450
5/25/2019,29700
5/25/2019,67100
5/25/2019,124850
5/25/2019,183150
5/25/2019,122650
5/25/2019,65450
5/25/2019,138600
5/25/2019,125400
5/25/2019,51150
5/25/2019,403700
5/25/2019,34100
5/25/2019,105600
5/25/2019,19250
5/25/2019,1603250
5/25/2019,40150
5/25/2019,190300
5/25/2019,21450
5/25/2019,146850
5/25/2019,80300
5/25/2019,105600
5/25/2019,65450
5/25/2019,93500
5/25/2019,111650
5/25/2019,63250
5/25/2019,248600
5/25/2019,55000
5/25/2019,55550
5/25/2019,96800
5/25/2019,177650
5/25/2019,81950
5/25/2019,24200
5/25/2019,30250
5/25/2019,11000
5/25/2019,84700
5/25/2019,130350
5/25/2019,83600
5/25/2019,41250
5/25/2019,34100
5/25/2019,184800
5/25/2019,48400
5/25/2019,134750
5/25/2019,22000
5/25/2019,146850
5/25/2019,41250
5/25/2019,19250
5/25/2019,33000
5/25/2019,60500
5/25/2019,25850
5/25/2019,11000
5/25/2019,147400
5/25/2019,4950
5/25/2019,47850
5/25/2019,11000
5/25/2019,57200
5/25/2019,4950
5/25/2019,50050
5/25/2019,79200
5/25/2019,9900
5/25/2019,160050
5/25/2019,194700
5/26/2019,112200
5/26/2019,41250
5/26/2019,24200
5/26/2019,42900
5/26/2019,66000
5/26/2019,285450
5/26/2019,33000
5/26/2019,179850
5/26/2019,217800
5/26/2019,50050
5/26/2019,9350
5/26/2019,326700
5/26/2019,233750
5/26/2019,170500
5/26/2019,110550
5/26/2019,132550
5/26/2019,408100
5/26/2019,68200
5/26/2019,66000
5/26/2019,58850
5/26/2019,62150
5/26/2019,282150
5/26/2019,134750
5/26/2019,22000
5/26/2019,174900
5/26/2019,193600
5/26/2019,26400
5/26/2019,118800
5/26/2019,182050
5/26/2019,202950
5/26/2019,23100
5/26/2019,24750
5/26/2019,174900
5/26/2019,34100
5/26/2019,6600
5/26/2019,69300
5/26/2019,79200
5/26/2019,57750
5/26/2019,154000
5/26/2019,35200
5/26/2019,56650
5/26/2019,72600
5/26/2019,48950
5/26/2019,37400
5/26/2019,259600
5/26/2019,78100
5/26/2019,24750
5/26/2019,103950
5/26/2019,168300
5/26/2019,20350
5/26/2019,77000
5/26/2019,29150
5/26/2019,83600
5/26/2019,62150
5/26/2019,333300
5/26/2019,232650
5/26/2019,51150
5/26/2019,91850
5/26/2019,291500
5/26/2019,80850
5/26/2019,138600
5/26/2019,91850
5/26/2019,221650
5/26/2019,169400
5/26/2019,107250
5/26/2019,160600
5/26/2019,257400
5/26/2019,34100
5/26/2019,35200
5/26/2019,88000
5/26/2019,174350
5/26/2019,102300
5/26/2019,310200
5/27/2019,68200
5/27/2019,161150
5/27/2019,193050
5/27/2019,145750
5/27/2019,59400
5/27/2019,176000
5/27/2019,38500
5/27/2019,22000
5/27/2019,69300
5/27/2019,139150
5/27/2019,327800
5/27/2019,139700
5/27/2019,18700
5/27/2019,50600
5/27/2019,409200
5/27/2019,55000
5/27/2019,100650
5/27/2019,63800
5/27/2019,25300
5/27/2019,31350
5/27/2019,69300
5/27/2019,63800
5/27/2019,491150
5/27/2019,48400
5/27/2019,103400
5/27/2019,162800
5/27/2019,12100
5/27/2019,42350
5/27/2019,150150
5/27/2019,49500
5/27/2019,22550
5/27/2019,69850
5/27/2019,40700
5/27/2019,413050
5/27/2019,43450
5/27/2019,215600
5/27/2019,31900
5/27/2019,45100
5/27/2019,26950
5/27/2019,75350
5/27/2019,24750
5/27/2019,173800
5/27/2019,39050
5/27/2019,96800
5/27/2019,197450
5/27/2019,54450
5/27/2019,24750
5/27/2019,31900
5/27/2019,123200
5/27/2019,37400
5/27/2019,11000
5/27/2019,20900
5/27/2019,211200
5/27/2019,161150
5/27/2019,128700
5/27/2019,46200
5/27/2019,170500
5/27/2019,51700
5/27/2019,12100
5/27/2019,218350
5/27/2019,23100
5/27/2019,106150
5/27/2019,129250
5/27/2019,108350
5/27/2019,12100
5/27/2019,17050
5/27/2019,22000
5/27/2019,6050
5/27/2019,46200
5/27/2019,109450
5/27/2019,18150
5/28/2019,96800
5/28/2019,51700
5/28/2019,22000
5/28/2019,168300
5/28/2019,11000
5/28/2019,128700
5/28/2019,75350
5/28/2019,34100
5/28/2019,19800
5/28/2019,61600
5/28/2019,33000
5/28/2019,93500
5/28/2019,203500
5/28/2019,61050
5/28/2019,68200
5/28/2019,61600
5/28/2019,75900
5/28/2019,73700
5/28/2019,11000
5/28/2019,31900
5/28/2019,43450
5/28/2019,110000
5/28/2019,122650
5/28/2019,74800
5/28/2019,124300
5/28/2019,37950
5/28/2019,20900
5/28/2019,157850
5/28/2019,22000
5/28/2019,201300
5/28/2019,127050
5/28/2019,114950
5/28/2019,33000
5/28/2019,151250
5/28/2019,133100
5/28/2019,208450
5/28/2019,135300
5/28/2019,69850
5/28/2019,116050
5/28/2019,183700
5/28/2019,132000
5/28/2019,147400
5/28/2019,122100
5/28/2019,239800
5/28/2019,102850
5/28/2019,94050
5/28/2019,180400
5/28/2019,115500
5/28/2019,161150
5/28/2019,211750
5/28/2019,53350
5/28/2019,9900
5/28/2019,168300
5/28/2019,215050
5/28/2019,165000
5/28/2019,99550
5/28/2019,73150
5/28/2019,90200
5/28/2019,44000
5/28/2019,226600
5/28/2019,123750
5/28/2019,34100
5/28/2019,30250
5/28/2019,135850
5/28/2019,207350
5/28/2019,22000
5/28/2019,9900
5/28/2019,29150
5/28/2019,30250
5/28/2019,74250
5/28/2019,21450
5/29/2019,125400
5/29/2019,75350
5/29/2019,37950
5/29/2019,41250
5/29/2019,66000
5/29/2019,176000
5/29/2019,69850
5/29/2019,369600
5/29/2019,193050
5/29/2019,157850
5/29/2019,176000
5/29/2019,154550
5/29/2019,86900
5/29/2019,112200
5/29/2019,209000
5/29/2019,132000
5/29/2019,67650
5/29/2019,70950
5/29/2019,82500
5/29/2019,405900
5/29/2019,108350
5/29/2019,36850
5/29/2019,82500
5/29/2019,11000
5/29/2019,50050
5/29/2019,114400
5/29/2019,29700
5/29/2019,183150
5/29/2019,105600
5/29/2019,61600
5/29/2019,52250
5/29/2019,84700
5/29/2019,110000
5/29/2019,264000
5/29/2019,50600
5/29/2019,163350
5/29/2019,64350
5/29/2019,90200
5/29/2019,152900
5/29/2019,185900
5/29/2019,51700
5/29/2019,29150
5/29/2019,15400
5/29/2019,37400
5/29/2019,11000
5/29/2019,40700
5/29/2019,16500
5/29/2019,67100
5/29/2019,12100
5/29/2019,108900
5/29/2019,9350
5/29/2019,156750
5/29/2019,110000
5/29/2019,157300
5/29/2019,90750
5/29/2019,111100
5/29/2019,70950
5/29/2019,41250
5/29/2019,64350
5/29/2019,136400
5/29/2019,68200
5/29/2019,110550
5/29/2019,85800
5/29/2019,128150
5/29/2019,51150
5/29/2019,167200
5/29/2019,64900
5/29/2019,105600
5/29/2019,22000
5/29/2019,115500
5/29/2019,85800
5/29/2019,102300
5/29/2019,38500
5/29/2019,157850
5/29/2019,24200
5/29/2019,18150
5/30/2019,147400
5/30/2019,254650
5/30/2019,343750
5/30/2019,150150
5/30/2019,45100
5/30/2019,402600
5/30/2019,749100
5/30/2019,163350
5/30/2019,19800
5/30/2019,63250
5/30/2019,19800
5/30/2019,123200
5/30/2019,9900
5/30/2019,159500
5/30/2019,143550
5/30/2019,85800
5/30/2019,124850
5/30/2019,80850
5/30/2019,91300
5/30/2019,109450
5/30/2019,166650
5/30/2019,44550
5/30/2019,148500
5/30/2019,25850
5/30/2019,221650
5/30/2019,63800
5/30/2019,22000
5/30/2019,99000
5/30/2019,158950
5/30/2019,174900
5/30/2019,90750
5/30/2019,33000
5/30/2019,93500
5/30/2019,178200
5/30/2019,119350
5/30/2019,35750
5/30/2019,26400
5/30/2019,205700
5/30/2019,107250
5/30/2019,45650
5/30/2019,176550
5/30/2019,130350
5/30/2019,113850
5/30/2019,116050
5/30/2019,97350
5/30/2019,190850
5/30/2019,71500
5/30/2019,25850
5/30/2019,123750
5/30/2019,273900
5/30/2019,57200
5/30/2019,161700
5/30/2019,198550
5/30/2019,72600
5/30/2019,11000
5/30/2019,62700
5/30/2019,118800
5/30/2019,102850
5/30/2019,89100
5/30/2019,92400
5/30/2019,36850
5/30/2019,48400
5/30/2019,106150
5/30/2019,154550
5/30/2019,72050
5/30/2019,78100
5/30/2019,76450
5/30/2019,51150
5/30/2019,246400
5/30/2019,76450
5/30/2019,226600
5/30/2019,108900
5/30/2019,79750
5/30/2019,117150
5/30/2019,184250
5/30/2019,22000
5/30/2019,5500
5/30/2019,72050
5/30/2019,24200
5/30/2019,62150
5/30/2019,104500
5/30/2019,16500
5/30/2019,149050
5/30/2019,34100
5/30/2019,77000
5/30/2019,180950
5/30/2019,135300
5/30/2019,141900
5/31/2019,97900
5/31/2019,30250
5/31/2019,29150
5/31/2019,66000
5/31/2019,36850
5/31/2019,58300
5/31/2019,29700
5/31/2019,61600
5/31/2019,41250
5/31/2019,115500
5/31/2019,102300
5/31/2019,101750
5/31/2019,178200
5/31/2019,139150
5/31/2019,162250
5/31/2019,158400
5/31/2019,50600
5/31/2019,53900
5/31/2019,47850
5/31/2019,242550
5/31/2019,149050
5/31/2019,59950
5/31/2019,115500
5/31/2019,37400
5/31/2019,65450
5/31/2019,26400
5/31/2019,110550
5/31/2019,41250
5/31/2019,87450
5/31/2019,65450
5/31/2019,90200
5/31/2019,54450
5/31/2019,134200
5/31/2019,22000
5/31/2019,248600
5/31/2019,66550
5/31/2019,49500
5/31/2019,19250
5/31/2019,76450
5/31/2019,56100
5/31/2019,89650
5/31/2019,143000
5/31/2019,140800
5/31/2019,146850
5/31/2019,63250
5/31/2019,36850
5/31/2019,116050
5/31/2019,53900
5/31/2019,191950
5/31/2019,167200
5/31/2019,234850
5/31/2019,40150
5/31/2019,79750
5/31/2019,101750
5/31/2019,38500
5/31/2019,94600
5/31/2019,13200
5/31/2019,130350
5/31/2019,19250
5/31/2019,116600
5/31/2019,84150
5/31/2019,256300
5/31/2019,46200
5/31/2019,199650
5/31/2019,63800
5/31/2019,29150
5/31/2019,95700
5/31/2019,180950
5/31/2019,13200
5/31/2019,152350
5/31/2019,21450
5/31/2019,106700
1/2/2019,46200
1/2/2019,19250
1/2/2019,148500
1/2/2019,47850
1/2/2019,36300
1/2/2019,23650
1/2/2019,225500
1/2/2019,189200
1/2/2019,8800
1/2/2019,129250
1/2/2019,324500
1/2/2019,88000
1/2/2019,298650
1/2/2019,120450
1/2/2019,143000
1/2/2019,145750
1/2/2019,58850
1/2/2019,68200
1/2/2019,86900
1/2/2019,36300
1/2/2019,92950
1/2/2019,8800
1/2/2019,56100
1/2/2019,38500
1/2/2019,157850
1/2/2019,182050
1/2/2019,128700
1/2/2019,97350
1/2/2019,160600
1/2/2019,162800
1/2/2019,47300
1/2/2019,251900
1/2/2019,37950
1/2/2019,80850
1/2/2019,81950
1/2/2019,212850
1/2/2019,68200
1/2/2019,23650
1/2/2019,222750
1/2/2019,317900
1/2/2019,26950
1/2/2019,40150
1/2/2019,74800
1/2/2019,83050
1/2/2019,155650
1/2/2019,34100
1/2/2019,63250
1/2/2019,43450
1/2/2019,52800
1/2/2019,38500
1/2/2019,118800
1/2/2019,138600
1/2/2019,410300
1/2/2019,78100
1/2/2019,72050
1/2/2019,80300
1/2/2019,115500
1/2/2019,37950
1/2/2019,111100
1/2/2019,217250
1/2/2019,128700
1/2/2019,98450
1/2/2019,103950
1/2/2019,68750
1/2/2019,133650
1/2/2019,135850
1/2/2019,113850
1/2/2019,34100
1/2/2019,46750
1/2/2019,46200
1/2/2019,255200
1/2/2019,124850
1/2/2019,26950
1/2/2019,131450
1/2/2019,68200
1/2/2019,539550
1/2/2019,228250
1/2/2019,45100
1/2/2019,28600
1/2/2019,34100
1/2/2019,78100
1/2/2019,127050
1/2/2019,171050
1/2/2019,63800
1/2/2019,131450
1/2/2019,384450
1/2/2019,283250
1/2/2019,40150
1/2/2019,122100
1/2/2019,204600
1/2/2019,162250
1/2/2019,11000
1/2/2019,217800
1/2/2019,61600
1/2/2019,93500
1/2/2019,66550
1/2/2019,48950
1/2/2019,391050
1/2/2019,23650
1/2/2019,226600
1/2/2019,102850
1/3/2019,37950
1/3/2019,28600
1/3/2019,127600
1/3/2019,88000
1/3/2019,59950
1/3/2019,163900
1/3/2019,89650
1/3/2019,176550
1/3/2019,204050
1/3/2019,132000
1/3/2019,84150
1/3/2019,49500
1/3/2019,128700
1/3/2019,47300
1/3/2019,113300
1/3/2019,23650
1/3/2019,55550
1/3/2019,174900
1/3/2019,99550
1/3/2019,58300
1/3/2019,128700
1/3/2019,84700
1/3/2019,46750
1/3/2019,94600
1/3/2019,61600
1/3/2019,27500
1/3/2019,233200
1/3/2019,104500
1/3/2019,105050
1/3/2019,272800
1/3/2019,167200
1/3/2019,40150
1/3/2019,101750
1/3/2019,47300
1/3/2019,129250
1/3/2019,107250
1/3/2019,80850
1/3/2019,292050
1/3/2019,236500
1/3/2019,84700
1/3/2019,79200
1/3/2019,266200
1/3/2019,8800
1/3/2019,47300
1/3/2019,64900
1/3/2019,25850
1/3/2019,174350
1/3/2019,161150
1/3/2019,170500
1/3/2019,57200
1/3/2019,94050
1/3/2019,49500
1/3/2019,124850
1/3/2019,47850
1/3/2019,41800
1/3/2019,98450
1/3/2019,103950
1/3/2019,38500
1/3/2019,331650
1/3/2019,155650
1/3/2019,165550
1/3/2019,34100
1/3/2019,90750
1/3/2019,117700
1/3/2019,9350
1/3/2019,53350
1/3/2019,540100
1/3/2019,45100
1/3/2019,182600
1/3/2019,58300
1/3/2019,39600
1/3/2019,171050
1/3/2019,39600
1/3/2019,78650
1/3/2019,33550
1/3/2019,210650
1/3/2019,161150
1/3/2019,233200
1/3/2019,57200
1/3/2019,197450
1/3/2019,45650
1/3/2019,209550
1/3/2019,34650
1/3/2019,92950
1/3/2019,234300
1/3/2019,160600
1/3/2019,75350
1/3/2019,493900
1/3/2019,39600
1/3/2019,91850
1/3/2019,48950
1/3/2019,61600
1/3/2019,61050
1/3/2019,72050
1/3/2019,128150
1/3/2019,112200
1/3/2019,83050
1/3/2019,46200
1/3/2019,73150
1/3/2019,73150
1/3/2019,112200
1/3/2019,63800
1/3/2019,190850
1/3/2019,190850
1/3/2019,93500
1/3/2019,273900
1/3/2019,88000
1/4/2019,55000
1/4/2019,114950
1/4/2019,158400
1/4/2019,195800
1/4/2019,49500
1/4/2019,163350
1/4/2019,39600
1/4/2019,151800
1/4/2019,316250
1/4/2019,94050
1/4/2019,144650
1/4/2019,56100
1/4/2019,247500
1/4/2019,156200
1/4/2019,141900
1/4/2019,119350
1/4/2019,217800
1/4/2019,470250
1/4/2019,426800
1/4/2019,78100
1/4/2019,40700
1/4/2019,190300
1/4/2019,102850
1/4/2019,121550
1/4/2019,30250
1/4/2019,116050
1/4/2019,227150
1/4/2019,254650
1/4/2019,19250
1/4/2019,117700
1/4/2019,34100
1/4/2019,135850
1/4/2019,111650
1/4/2019,460350
1/4/2019,77000
1/4/2019,41250
1/4/2019,138600
1/4/2019,221100
1/4/2019,59400
1/4/2019,130900
1/4/2019,135850
1/4/2019,88000
1/4/2019,114400
1/4/2019,33000
1/4/2019,190850
1/4/2019,38500
1/4/2019,140250
1/4/2019,19250
1/4/2019,89650
1/4/2019,121550
1/4/2019,45650
1/4/2019,11000
1/4/2019,80850
1/4/2019,141350
1/4/2019,121550
1/4/2019,107250
1/4/2019,79750
1/4/2019,37950
1/4/2019,502700
1/4/2019,61600
1/4/2019,30800
1/4/2019,90200
1/4/2019,11000
1/4/2019,50600
1/4/2019,29700
1/4/2019,445500
1/4/2019,95700
1/4/2019,29150
1/4/2019,173800
1/4/2019,42900
1/4/2019,19800
1/4/2019,54450
1/4/2019,210100
1/4/2019,301950
1/4/2019,98450
1/4/2019,54450
1/4/2019,313500
1/4/2019,97350
1/4/2019,29700
1/4/2019,10450
1/4/2019,5225
1/5/2019,72050
1/5/2019,94600
1/5/2019,97900
1/5/2019,97900
1/5/2019,22000
1/5/2019,446050
1/5/2019,80300
1/5/2019,194700
1/5/2019,82500
1/5/2019,120450
1/5/2019,106700
1/5/2019,64350
1/5/2019,67100
1/5/2019,196900
1/5/2019,33000
1/5/2019,52250
1/5/2019,30800
1/5/2019,70400
1/5/2019,136400
1/5/2019,50600
1/5/2019,83050
1/5/2019,136400
1/5/2019,1074700
1/5/2019,31900
1/5/2019,84700
1/5/2019,60500
1/5/2019,63800
1/5/2019,30800
1/5/2019,103400
1/5/2019,64900
1/5/2019,77550
1/5/2019,89100
1/5/2019,161700
1/5/2019,83600
1/5/2019,317900
1/5/2019,103950
1/5/2019,40150
1/5/2019,76450
1/5/2019,47850
1/5/2019,104500
1/5/2019,39600
1/5/2019,97350
1/5/2019,321200
1/5/2019,184800
1/5/2019,106700
1/5/2019,108350
1/5/2019,9350
1/5/2019,42350
1/5/2019,136400
1/5/2019,108350
1/5/2019,69850
1/5/2019,89100
1/5/2019,46750
1/5/2019,50050
1/5/2019,26950
1/5/2019,40150
1/5/2019,35750
1/5/2019,26950
1/5/2019,81950
1/5/2019,187000
1/5/2019,52250
1/5/2019,4950
1/5/2019,89100
1/5/2019,85800
1/5/2019,37950
1/5/2019,218900
1/6/2019,204600
1/6/2019,198000
1/6/2019,49500
1/6/2019,164450
1/6/2019,151800
1/6/2019,24200
1/6/2019,59400
1/6/2019,83050
1/6/2019,48400
1/6/2019,57750
1/6/2019,264000
1/6/2019,67100
1/6/2019,110000
1/6/2019,213950
1/6/2019,57750
1/6/2019,21450
1/6/2019,134750
1/6/2019,119350
1/6/2019,121000
1/6/2019,141350
1/6/2019,88000
1/6/2019,63800
1/6/2019,22000
1/6/2019,471900
1/6/2019,114950
1/6/2019,19800
1/6/2019,161150
1/6/2019,155100
1/6/2019,104500
1/6/2019,321750
1/6/2019,125400
1/6/2019,59400
1/6/2019,196350
1/6/2019,109450
1/6/2019,199650
1/6/2019,19800
1/6/2019,155650
1/6/2019,117150
1/6/2019,46750
1/6/2019,170500
1/6/2019,490600
1/6/2019,66000
1/6/2019,268950
1/6/2019,67100
1/6/2019,36850
1/6/2019,52800
1/6/2019,79200
1/6/2019,93500
1/6/2019,64900
1/6/2019,68750
1/6/2019,35750
1/6/2019,159500
1/6/2019,77000
1/6/2019,217250
1/6/2019,245850
1/6/2019,128150
1/6/2019,114400
1/6/2019,59400
1/6/2019,85800
1/6/2019,9900
1/6/2019,101750
1/6/2019,176550
1/6/2019,80300
1/6/2019,88000
1/6/2019,275000
1/6/2019,38500
1/6/2019,70950
1/6/2019,37950
1/6/2019,37950
1/6/2019,174350
1/6/2019,50050
1/6/2019,45650
1/6/2019,68200
1/6/2019,80850
1/6/2019,143550
1/6/2019,178750
1/6/2019,227150
1/6/2019,169950
1/6/2019,106700
1/6/2019,70400
1/6/2019,178200
1/6/2019,100650
1/6/2019,127050
1/6/2019,99000
1/6/2019,234850
1/6/2019,94600
1/6/2019,132000
1/6/2019,229900
1/6/2019,88000
1/6/2019,132000
1/6/2019,179300
1/6/2019,145200
1/6/2019,99000
1/6/2019,188100
1/6/2019,255200
1/6/2019,110000
1/6/2019,75900
1/6/2019,69300
1/6/2019,47300
1/6/2019,45100
1/6/2019,264550
1/6/2019,90750
1/6/2019,82500
1/6/2019,70400
1/6/2019,206800
1/7/2019,149050
1/7/2019,195250
1/7/2019,67650
1/7/2019,159500
1/7/2019,36850
1/7/2019,90750
1/7/2019,183700
1/7/2019,47300
1/7/2019,84700
1/7/2019,58850
1/7/2019,69850
1/7/2019,158400
1/7/2019,217250
1/7/2019,61600
1/7/2019,306900
1/7/2019,242550
1/7/2019,21450
1/7/2019,55550
1/7/2019,117700
1/7/2019,19250
1/7/2019,112750
1/7/2019,224950
1/7/2019,225500
1/7/2019,26950
1/7/2019,91300
1/7/2019,111650
1/7/2019,128150
1/7/2019,39050
1/7/2019,28050
1/7/2019,144100
1/7/2019,31350
1/7/2019,31350
1/7/2019,113850
1/7/2019,69300
1/7/2019,71500
1/7/2019,104500
1/7/2019,133100
1/7/2019,103400
1/7/2019,34100
1/7/2019,165550
1/7/2019,20900
1/7/2019,139700
1/7/2019,83600
1/7/2019,44000
1/7/2019,52250
1/7/2019,44000
1/7/2019,22000
1/7/2019,421850
1/7/2019,93500
1/7/2019,77550
1/7/2019,207350
1/7/2019,83600
1/7/2019,92400
1/7/2019,105600
1/7/2019,26400
1/7/2019,30250
1/7/2019,46750
1/7/2019,63250
1/7/2019,130900
1/7/2019,27500
1/7/2019,198550
1/7/2019,27500
1/7/2019,211200
1/7/2019,9900
1/7/2019,15950
1/7/2019,141900
1/7/2019,37400
1/7/2019,4950
1/7/2019,26950
1/7/2019,146300
1/7/2019,267300
1/7/2019,155100
1/7/2019,64900
1/8/2019,115500
1/8/2019,23100
1/8/2019,36850
1/8/2019,29700
1/8/2019,20900
1/8/2019,59950
1/8/2019,114950
1/8/2019,93500
1/8/2019,92950
1/8/2019,118800
1/8/2019,55000
1/8/2019,42900
1/8/2019,118800
1/8/2019,163350
1/8/2019,19800
1/8/2019,173250
1/8/2019,152900
1/8/2019,125400
1/8/2019,134750
1/8/2019,77000
1/8/2019,138600
1/8/2019,113850
1/8/2019,96250
1/8/2019,64900
1/8/2019,81400
1/8/2019,301400
1/8/2019,48400
1/8/2019,78100
1/8/2019,347050
1/8/2019,84700
1/8/2019,58300
1/8/2019,271150
1/8/2019,39050
1/8/2019,94600
1/8/2019,144100
1/8/2019,158950
1/8/2019,147950
1/8/2019,45100
